fpr,tpr
0.0,0.0
6.3861854037346415e-06,0.0
6.3861854037346415e-06,7.819525354810962e-05
1.9158556211203924e-05,7.819525354810962e-05
1.9158556211203924e-05,0.00015639050709621925
3.1930927018673204e-05,0.00015639050709621925
3.1930927018673204e-05,0.0001954881338702741
6.386185403734641e-05,0.0001954881338702741
6.386185403734641e-05,0.0002345857606443289
8.302041024855034e-05,0.0002345857606443289
8.940659565228497e-05,0.0002736833874183837
9.579278105601962e-05,0.0002736833874183837
9.579278105601962e-05,0.0003909762677405482
0.00011495133726722354,0.0003909762677405482
0.00011495133726722354,0.00043007389451460296
0.000249061230745651,0.00043007389451460296
0.000249061230745651,0.0004691715212886578
0.00025544741614938563,0.0004691715212886578
0.00025544741614938563,0.0005082691480627126
0.0002618336015531203,0.0005082691480627126
0.0002618336015531203,0.0005864644016108223
0.0002746059723605896,0.0005864644016108223
0.0002746059723605896,0.000625562028384877
0.00028737834316805883,0.000625562028384877
0.00028737834316805883,0.0006646596551589318
0.0003831711242240785,0.0006646596551589318
0.0003831711242240785,0.0007428549087070415
0.00040871586583901705,0.0007428549087070415
0.00040871586583901705,0.0008210501622551511
0.00041510205124275167,0.0008210501622551511
0.00041510205124275167,0.0008601477890292059
0.00044703297826142487,0.0008601477890292059
0.00044703297826142487,0.0009383430425773156
0.00045980534906889416,0.0009383430425773156
0.00045980534906889416,0.0009774406693513703
0.0005045086468950366,0.0009774406693513703
0.0005045086468950366,0.0010165382961254252
0.0005236672031062406,0.0010165382961254252
0.0005236672031062406,0.0010947335496735348
0.0005492119447211792,0.0010947335496735348
0.0005492119447211792,0.0011338311764475897
0.0005811428717398524,0.0011338311764475897
0.0005811428717398524,0.0011729288032216445
0.000587529057143587,0.0011729288032216445
0.000587529057143587,0.001251124056769754
0.0006386185403734642,0.001251124056769754
0.0006386185403734642,0.0012902216835438088
0.0006513909111809334,0.0012902216835438088
0.0006513909111809334,0.0013293193103178637
0.0007088665798145452,0.0013293193103178637
0.0007088665798145452,0.0013684169370919185
0.0008174317316780341,0.0013684169370919185
0.0008174317316780341,0.0014075145638659733
0.0008238179170817687,0.0014075145638659733
0.0008238179170817687,0.0014466121906400282
0.0009004521419265845,0.0014466121906400282
0.0009004521419265845,0.001485709817414083
0.0009259968835415229,0.001485709817414083
0.0009259968835415229,0.0015248074441881379
0.0009387692543489923,0.0015248074441881379
0.0009387692543489923,0.0015639050709621927
0.0009451554397527269,0.0015639050709621927
0.0009451554397527269,0.0016030026977362473
0.0009770863667714002,0.0016030026977362473
0.0009770863667714002,0.0016421003245103022
0.0009834725521751348,0.0016421003245103022
0.0009834725521751348,0.0017984908316065215
0.0010281758500012771,0.0017984908316065215
0.0010281758500012771,0.0018375884583805764
0.001034562035405012,0.0018375884583805764
0.001034562035405012,0.0018766860851546312
0.0011111962602498276,0.0018766860851546312
0.0011111962602498276,0.0019157837119286858
0.0012708508953431937,0.0019157837119286858
0.0012708508953431937,0.0020330765922508503
0.0012963956369581322,0.0020330765922508503
0.0012963956369581322,0.0020721742190249054
0.0013474851201880093,0.0020721742190249054
0.0013474851201880093,0.00211127184579896
0.0013602574909954786,0.00211127184579896
0.0013602574909954786,0.0021503694725730146
0.0013666436763992132,0.0021503694725730146
0.0013666436763992132,0.0022285647261211243
0.0014496640866477636,0.0022285647261211243
0.0014496640866477636,0.002306759979669234
0.0015199121260888447,0.002306759979669234
0.0015199121260888447,0.002345857606443289
0.001532684496896314,0.002345857606443289
0.001532684496896314,0.0023849552332173437
0.0015390706823000485,0.0023849552332173437
0.0015390706823000485,0.0024240528599913987
0.001602932536337395,0.0024240528599913987
0.001602932536337395,0.0024631504867654534
0.001622091092548599,0.0024631504867654534
0.001622091092548599,0.002502248113539508
0.001673180575778476,0.002502248113539508
0.001673180575778476,0.002541345740313563
0.0016795667611822105,0.002541345740313563
0.0016795667611822105,0.0025804433670876177
0.0017051115027971492,0.0025804433670876177
0.0017051115027971492,0.0026195409938616727
0.001724270059008353,0.0026195409938616727
0.001724270059008353,0.0026586386206357273
0.0017689733568344956,0.0026586386206357273
0.0017689733568344956,0.0026977362474097824
0.0017753595422382302,0.0026977362474097824
0.0017753595422382302,0.002736833874183837
0.001794518098449434,0.002736833874183837
0.001794518098449434,0.002775931500957892
0.0018647661378905153,0.002775931500957892
