model,fpr,tpr
Logistic Regression,0.01766348869505516,0.09563969136910103
Logistic Regression,0.017679092483655033,0.09563969136910103
Logistic Regression,0.017679092483655033,0.09581912793827382
Logistic Regression,0.017694696272254902,0.09581912793827382
Logistic Regression,0.01781952658105388,0.09635743764579222
Logistic Regression,0.017835130369653753,0.09635743764579222
Logistic Regression,0.017866337946853494,0.09635743764579222
Logistic Regression,0.017866337946853494,0.09653687421496501
Logistic Regression,0.017881941735453367,0.09653687421496501
Logistic Regression,0.018006772044252346,0.09653687421496501
Logistic Regression,0.018022375832852218,0.09671631078413781
Logistic Regression,0.018162809930251066,0.09689574735331061
Logistic Regression,0.018178413718850938,0.0970751839224834
Logistic Regression,0.018209621296050683,0.0970751839224834
Logistic Regression,0.018240828873250424,0.097434057060829
Logistic Regression,0.019770000156037887,0.10281715413601292
Logistic Regression,0.01995724561923635,0.10317602727435851
Logistic Regression,0.020004056985035965,0.10317602727435851
Logistic Regression,0.02003526456223571,0.10317602727435851
Logistic Regression,0.020082075928035327,0.10317602727435851
Logistic Regression,0.020082075928035327,0.10335546384353131
Logistic Regression,0.0200976797166352,0.10335546384353131
Logistic Regression,0.020144491082434816,0.10335546384353131
Logistic Regression,0.020144491082434816,0.1035349004127041
Logistic Regression,0.02016009487103469,0.1035349004127041
Logistic Regression,0.02019130244823443,0.1035349004127041
Logistic Regression,0.020238113814034047,0.1035349004127041
Logistic Regression,0.020284925179833664,0.1038937735510497
Logistic Regression,0.020362944122833022,0.1038937735510497
Logistic Regression,0.020362944122833022,0.1040732101202225
Logistic Regression,0.020378547911432895,0.1040732101202225
Logistic Regression,0.02040975548863264,0.1040732101202225
Logistic Regression,0.020425359277232512,0.1042526466893953
Logistic Regression,0.020440963065832384,0.1042526466893953
Logistic Regression,0.020503378220231874,0.10461151982774089
Logistic Regression,0.020518982008831746,0.10461151982774089
Logistic Regression,0.020831057780829186,0.10532926610443208
Logistic Regression,0.02084666156942906,0.10550870267360488
Logistic Regression,0.020893472935228672,0.10550870267360488
Logistic Regression,0.020893472935228672,0.10586757581195047
Logistic Regression,0.020909076723828544,0.10604701238112327
Logistic Regression,0.0211587373414265,0.10622644895029607
Logistic Regression,0.021345982804624963,0.10640588551946886
Logistic Regression,0.021361586593224836,0.10640588551946886
Logistic Regression,0.02148641690202381,0.10658532208864166
Logistic Regression,0.021533228267823428,0.10766194150367844
Logistic Regression,0.02162685099942266,0.10766194150367844
Logistic Regression,0.021673662365222276,0.10802081464202404
Logistic Regression,0.021689266153822148,0.10802081464202404
Logistic Regression,0.02170486994242202,0.10820025121119684
Logistic Regression,0.02207936086881895,0.10873856091871524
Logistic Regression,0.022110568446018695,0.10873856091871524
Logistic Regression,0.02229781390921716,0.10927687062623363
Logistic Regression,0.02229781390921716,0.10945630719540643
Logistic Regression,0.022422644218016135,0.10963574376457923
Logistic Regression,0.02245385179521588,0.10963574376457923
Logistic Regression,0.022469455583815752,0.10963574376457923
Logistic Regression,0.022719116201413703,0.11035349004127042
Logistic Regression,0.022734719990013575,0.11035349004127042
Logistic Regression,0.023218437436609608,0.11232729230217119
Logistic Regression,0.02323404122520948,0.11250672887134398
Logistic Regression,0.02329645637960897,0.11250672887134398
Logistic Regression,0.023343267745408586,0.11250672887134398
Logistic Regression,0.023374475322608328,0.11268616544051678
Logistic Regression,0.023405682899808072,0.11268616544051678
Logistic Regression,0.02345249426560769,0.11268616544051678
Logistic Regression,0.02345249426560769,0.11286560200968958
Logistic Regression,0.023483701842807434,0.11286560200968958
Logistic Regression,0.02351490942000718,0.11322447514803517
Logistic Regression,0.023592928363006537,0.11322447514803517
Logistic Regression,0.02360853215160641,0.11340391171720797
Logistic Regression,0.023655343517406027,0.11340391171720797
Logistic Regression,0.023655343517406027,0.11358334828638077
Logistic Regression,0.02376457003760513,0.11394222142472636
Logistic Regression,0.02451355189039899,0.11735151623900951
Logistic Regression,0.02452915567899886,0.11735151623900951
Logistic Regression,0.024560363256198606,0.1175309528081823
Logistic Regression,0.024607174621998223,0.1175309528081823
Logistic Regression,0.024638382199197964,0.1175309528081823
Logistic Regression,0.024653985987797836,0.1177103893773551
Logistic Regression,0.024716401142197326,0.1177103893773551
Logistic Regression,0.024716401142197326,0.1178898259465279
Logistic Regression,0.02474760871939707,0.1178898259465279
Logistic Regression,0.02490364660539579,0.11878700879239189
Logistic Regression,0.024950457971195408,0.11896644536156468
Logistic Regression,0.025028476914194766,0.11932531849991028
Logistic Regression,0.025090892068594255,0.11968419163825587
Logistic Regression,0.025917892864387473,0.12345235959088462
Logistic Regression,0.025949100441587217,0.12345235959088462
Logistic Regression,0.02621436484778504,0.12381123272923021
Logistic Regression,0.026229968636384913,0.12381123272923021
Logistic Regression,0.026229968636384913,0.12399066929840301
Logistic Regression,0.026245572424984785,0.1241701058675758
Logistic Regression,0.026261176213584658,0.1241701058675758
Logistic Regression,0.026323591367984147,0.1243495424367486
Logistic Regression,0.02649523304258274,0.1247084155750942
Logistic Regression,0.026526440619782484,0.1247084155750942
Logistic Regression,0.02655764819698223,0.1247084155750942
Logistic Regression,0.02740025278137532,0.12757940068185897
Logistic Regression,0.02755629066737404,0.12829714695855016
Logistic Regression,0.02757189445597391,0.12829714695855016
Logistic Regression,0.02764991339897327,0.12865602009689575
Logistic Regression,0.027681120976173014,0.12865602009689575
Logistic Regression,0.02771232855337276,0.12901489323524135
Logistic Regression,0.02772793234197263,0.12901489323524135
Logistic Regression,0.027899574016571223,0.12973263951193253
Logistic Regression,0.027930781593770968,0.12973263951193253
Logistic Regression,0.028383291463167256,0.13080925892696932
Logistic Regression,0.028430102828966873,0.13098869549614212
Logistic Regression,0.028445706617566745,0.13098869549614212
Logistic Regression,0.02872657481236444,0.1318858783420061
Logistic Regression,0.02991246274595472,0.13421855374125247
Logistic Regression,0.02991246274595472,0.13439799031042526
Logistic Regression,0.029943670323154464,0.13439799031042526
Logistic Regression,0.029990481688954077,0.13439799031042526
Logistic Regression,0.030208934729352287,0.13439799031042526
Logistic Regression,0.03022453851795216,0.13457742687959806
Logistic Regression,0.03031816124955139,0.13457742687959806
Logistic Regression,0.03031816124955139,0.13475686344877086
Logistic Regression,0.031207577199744096,0.13708953884801722
Logistic Regression,0.03122318098834397,0.13708953884801722
Logistic Regression,0.031269992354143586,0.13708953884801722
Logistic Regression,0.031332407508543075,0.13708953884801722
Logistic Regression,0.03173810601213975,0.13762784855553561
Logistic Regression,0.03175370980073962,0.1378072851247084
Logistic Regression,0.03194095526393809,0.1385250314013996
Logistic Regression,0.03197216284113783,0.1385250314013996
Logistic Regression,0.032034577995537314,0.1387044679705724
Logistic Regression,0.03206578557273706,0.1387044679705724
Logistic Regression,0.032081389361336934,0.1388839045397452
Logistic Regression,0.0320969931499368,0.1388839045397452
Logistic Regression,0.03228423861313527,0.13960165081643638
Logistic Regression,0.03261191817373258,0.13996052395478198
Logistic Regression,0.032643125750932325,0.13996052395478198
Logistic Regression,0.03267433332813207,0.14031939709312757
Logistic Regression,0.03275235227113143,0.14049883366230037
Logistic Regression,0.032767956059731304,0.14049883366230037
Logistic Regression,0.032830371214130794,0.14067827023147317
Logistic Regression,0.03284597500273066,0.14067827023147317
